temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
87.66,clear-day,0.49,10.0,Clear,90.01,1014.97,10.07,0.15,1472241600,324,0.0,65.87,0.0
87.42,clear-day,0.46,10.0,Clear,88.84,1015.06,8.49,0.13,1472245200,313,0.0,64.12,0.0
86.18,clear-day,0.48,10.0,Clear,87.64,1015.39,7.7,0.05,1472248800,312,0.0,64.26,0.0
82.43,clear-day,0.54,10.0,Clear,83.98,1015.68,5.85,0.01,1472252400,304,0.0,64.26,0.0
76.82,clear-night,0.67,9.9,Clear,76.82,1016.31,5.27,0.03,1472256000,303,0.0,64.8,0.0
74.2,clear-night,0.72,10.0,Clear,74.2,1017.01,4.41,0.01,1472259600,302,0.0,64.61,0.0
72.07,clear-night,0.76,10.0,Clear,72.07,1017.58,6.85,0.0,1472263200,312,0.0,64.08,0.0
70.57,clear-night,0.77,10.0,Clear,70.57,1018.12,4.69,0.02,1472266800,317,0.0,63.11,0.0
68.34,clear-night,0.8,9.66,Clear,68.34,1018.6,3.92,0.01,1472270400,314,0.0,62.03,0.0
66.28,clear-night,0.86,9.71,Clear,66.28,1019.23,2.97,0.0,1472274000,348,0.0,61.84,0.0
64.93,clear-night,0.86,9.2,Clear,64.93,1019.6,4.01,0.0,1472277600,358,0.0,60.57,0.0
63.17,clear-night,0.89,8.87,Clear,63.17,1019.9,1.98,0.0,1472281200,309,0.0,59.85,0.0
61.93,clear-night,0.89,8.92,Clear,61.93,1020.19,2.85,0.03,1472284800,0,0.0,58.7,0.0
61.36,clear-night,0.9,7.57,Clear,61.36,1020.49,1.91,0.05,1472288400,339,0.0,58.26,0.0
60.21,clear-night,0.91,7.98,Clear,60.21,1021.1,2.44,0.09,1472292000,351,0.0,57.48,0.0
61.5,clear-day,0.9,9.61,Clear,61.5,1022.05,3.99,0.07,1472295600,342,0.0,58.65,0.0
66.31,clear-day,0.85,10.0,Clear,66.31,1022.51,3.1,0.03,1472299200,359,0.0,61.51,0.0
71.85,clear-day,0.71,10.0,Clear,71.85,1022.66,3.83,0.02,1472302800,359,0.0,61.77,0.0
76.67,clear-day,0.61,10.0,Clear,76.67,1022.97,4.05,0.02,1472306400,6,0.0,62.04,0.0
80.22,clear-day,0.52,10.0,Clear,81.23,1022.77,5.02,0.03,1472310000,31,0.0,61.11,0.0
82.61,clear-day,0.47,9.89,Clear,82.92,1022.39,4.18,0.07,1472313600,19,0.0,60.13,0.0
83.67,clear-day,0.43,9.89,Clear,83.46,1022.1,0.87,0.16,1472317200,184,0.0,58.85,0.0
84.23,partly-cloudy-day,0.42,10.0,Partly Cloudy,83.89,1021.95,3.35,0.26,1472320800,345,0.0,58.75,0.0
85.14,clear-day,0.4,10.0,Clear,84.48,1021.59,2.4,0.19,1472324400,188,0.0,58.1,0.0
85.87,clear-day,0.4,10.0,Clear,85.2,1021.49,1.64,0.17,1472328000,230,0.0,58.4,0.0
85.77,clear-day,0.4,10.0,Clear,85.22,1021.5,1.55,0.16,1472331600,205,0.0,58.79,0.0
84.2,clear-day,0.43,10.0,Clear,83.98,1021.65,3.23,0.15,1472335200,192,0.0,59.15,0.0
80.23,clear-day,0.54,9.83,Clear,81.46,1021.93,3.9,0.11,1472338800,165,0.0,62.24,0.0
74.92,clear-night,0.65,9.78,Clear,74.92,1022.48,3.3,0.12,1472342400,160,0.0,62.33,0.0
72.57,clear-night,0.71,10.0,Clear,72.57,1023.34,4.83,0.13,1472346000,163,0.0,62.54,0.0
70.76,clear-night,0.73,10.0,Clear,70.76,1023.72,6.39,0.14,1472349600,173,0.0,61.68,0.0
69.14,clear-night,0.77,10.0,Clear,69.14,1024.03,4.81,0.17,1472353200,178,0.0,61.55,0.0
67.53,clear-night,0.79,10.0,Clear,67.53,1024.1,5.81,0.06,1472356800,176,0.0,60.94,0.0
65.74,clear-night,0.85,9.89,Clear,65.74,1024.13,4.86,0.01,1472360400,169,0.0,61.1,0.0
64.69,clear-night,0.87,9.27,Clear,64.69,1024.07,3.55,0.02,1472364000,174,0.0,60.68,0.0
63.45,clear-night,0.89,9.67,Clear,63.45,1024.06,0.1,0.01,1472367600,232,0.0,60.29,0.0
62.05,clear-night,0.92,8.42,Clear,62.05,1024.05,2.12,0.0,1472371200,161,0.0,59.66,0.0
61.39,clear-night,0.93,9.38,Clear,61.39,1024.52,3.12,0.03,1472374800,207,0.0,59.39,0.0
60.71,clear-night,0.93,8.79,Clear,60.71,1025.05,0.29,0.14,1472378400,173,0.0,58.72,0.0
61.62,clear-day,0.93,9.18,Clear,61.62,1025.7,0.66,0.07,1472382000,188,0.0,59.49,0.0
66.34,clear-day,0.86,9.95,Clear,66.34,1025.99,3.87,0.1,1472385600,177,0.0,61.99,0.0
71.7,clear-day,0.74,10.0,Clear,71.7,1025.88,5.88,0.07,1472389200,189,0.0,62.78,0.0
75.12,clear-day,0.64,9.89,Clear,75.12,1025.77,7.35,0.05,1472392800,181,0.0,61.99,0.0
78.25,clear-day,0.55,10.0,Clear,78.25,1025.43,7.4,0.09,1472396400,176,0.0,60.7,0.0
80.55,clear-day,0.49,10.0,Clear,81.24,1024.66,8.91,0.13,1472400000,181,0.0,59.83,0.0
82.53,clear-day,0.47,10.0,Clear,82.83,1024.03,6.05,0.03,1472403600,195,0.0,60.06,0.0
84.1,clear-day,0.45,10.0,Clear,84.23,1023.28,9.98,0.03,1472407200,185,0.0,60.38,0.0
85.26,clear-day,0.44,10.0,Clear,85.37,1022.49,11.05,0.03,1472410800,192,0.0,60.75,0.0
85.32,clear-day,0.45,10.0,Clear,85.63,1021.96,9.53,0.04,1472414400,190,0.0,61.34,0.0
84.65,clear-day,0.46,10.0,Clear,85.05,1021.18,11.11,0.03,1472418000,179,0.0,61.42,0.0
83.31,clear-day,0.48,10.0,Clear,83.86,1020.99,9.91,0.02,1472421600,182,0.0,61.4,0.0
80.73,clear-day,0.53,10.0,Clear,81.82,1020.66,7.79,0.03,1472425200,182,0.0,61.97,0.0
77.25,clear-night,0.6,9.87,Clear,77.25,1020.54,9.01,0.04,1472428800,181,0.0,62.04,0.0
74.97,clear-night,0.64,10.0,Clear,74.97,1020.57,7.34,0.05,1472432400,181,0.0,61.82,0.0
73.24,clear-night,0.67,10.0,Clear,73.24,1020.7,8.28,0.09,1472436000,189,0.0,61.7,0.0
71.92,clear-night,0.7,10.0,Clear,71.92,1021.04,8.03,0.1,1472439600,187,0.0,61.73,0.0
70.86,clear-night,0.74,10.0,Clear,70.86,1020.7,7.32,0.07,1472443200,185,0.0,61.98,0.0
70.17,clear-night,0.75,10.0,Clear,70.17,1020.36,7.42,0.14,1472446800,189,0.0,61.89,0.0
69.78,rain,0.78,10.0,Light Rain,69.78,1019.74,7.5,0.23,1472450400,196,0.0331,62.43,0.67
69.53,rain,0.79,9.68,Drizzle,69.53,1019.49,6.37,0.27,1472454000,203,0.006,62.69,0.27
69.49,partly-cloudy-night,0.8,10.0,Partly Cloudy,69.49,1019.11,6.88,0.26,1472457600,197,0.0,62.95,0.0
69.14,clear-night,0.83,10.0,Clear,69.14,1018.8,5.71,0.23,1472461200,201,0.0,63.64,0.0
69.02,clear-night,0.84,9.6,Clear,69.02,1018.68,6.08,0.16,1472464800,208,0.0,64.01,0.0
69.0,clear-day,0.85,9.68,Clear,69.0,1019.09,5.07,0.1,1472468400,230,0.0,64.32,0.0
70.47,clear-day,0.83,9.95,Clear,70.47,1019.32,3.23,0.13,1472472000,231,0.0,64.88,0.0
73.37,clear-day,0.76,10.0,Clear,73.37,1019.15,5.22,0.1,1472475600,252,0.0,65.31,0.0
78.16,clear-day,0.64,10.0,Clear,78.16,1018.96,12.09,0.05,1472479200,296,0.0,64.83,0.0
80.84,clear-day,0.54,10.0,Clear,82.04,1018.77,11.8,0.18,1472482800,307,0.0,62.51,0.0
82.63,clear-day,0.45,10.0,Clear,82.74,1018.58,13.52,0.17,1472486400,324,0.0,59.36,0.0
83.83,clear-day,0.4,10.0,Clear,83.12,1018.4,14.01,0.15,1472490000,319,0.0,56.87,0.0
84.45,clear-day,0.38,10.0,Clear,83.44,1018.48,13.35,0.22,1472493600,328,0.0,56.06,0.0
84.05,clear-day,0.37,10.0,Clear,82.85,1018.45,13.2,0.24,1472497200,326,0.0,54.74,0.0
83.72,clear-day,0.37,10.0,Clear,82.53,1018.49,12.82,0.23,1472500800,338,0.0,54.32,0.0
82.41,clear-day,0.38,10.0,Clear,81.57,1018.76,11.05,0.14,1472504400,351,0.0,54.24,0.0
80.74,clear-day,0.4,10.0,Clear,80.43,1019.15,10.25,0.04,1472508000,348,0.0,53.95,0.0
77.45,clear-day,0.44,10.0,Clear,77.45,1019.61,9.03,0.03,1472511600,354,0.0,53.95,0.0
72.59,clear-night,0.53,9.79,Clear,72.59,1020.24,5.65,0.02,1472515200,359,0.0,54.68,0.0
67.98,clear-night,0.64,10.0,Clear,67.98,1020.87,4.93,0.0,1472518800,0,0.0,55.23,0.0
65.56,clear-night,0.68,10.0,Clear,65.56,1021.51,4.1,0.0,1472522400,16,0.0,54.91,0.0
62.86,clear-night,0.74,9.89,Clear,62.86,1021.63,3.7,0.02,1472526000,4,0.0,54.49,0.0
61.42,clear-night,0.77,9.95,Clear,61.42,1021.81,4.78,0.04,1472529600,18,0.0,54.16,0.0
60.04,clear-night,0.79,10.0,Clear,60.04,1022.04,4.3,0.0,1472533200,341,0.0,53.62,0.0
58.19,clear-night,0.84,9.89,Clear,58.19,1022.14,2.4,0.0,1472536800,311,0.0,53.27,0.0
56.08,clear-night,0.88,10.0,Clear,56.08,1022.0,2.78,0.02,1472540400,347,0.0,52.48,0.0
55.14,clear-night,0.89,9.89,Clear,55.14,1022.07,2.26,0.02,1472544000,333,0.0,51.85,0.0
53.42,clear-night,0.91,9.41,Clear,53.42,1022.01,2.63,0.0,1472547600,339,0.0,50.85,0.0
53.21,clear-night,0.92,9.79,Clear,53.21,1022.24,1.44,0.12,1472551200,14,0.0,50.86,0.0
53.53,clear-day,0.92,9.87,Clear,53.53,1022.41,4.22,0.08,1472554800,21,0.0,51.2,0.0
59.62,clear-day,0.83,9.95,Clear,59.62,1022.54,3.29,0.07,1472558400,352,0.0,54.56,0.0
65.03,clear-day,0.71,9.95,Clear,65.03,1022.71,2.94,0.02,1472562000,347,0.0,55.28,0.0
69.68,clear-day,0.59,10.0,Clear,69.68,1022.38,4.41,0.0,1472565600,191,0.0,54.67,0.0
73.2,clear-day,0.51,10.0,Clear,73.2,1021.84,6.7,0.06,1472569200,199,0.0,54.13,0.0
75.25,clear-day,0.47,10.0,Clear,75.25,1021.24,6.3,0.05,1472572800,235,0.0,53.74,0.0
76.66,clear-day,0.46,10.0,Clear,76.66,1020.43,6.71,0.09,1472576400,228,0.0,54.03,0.0
79.18,clear-day,0.42,9.89,Clear,79.18,1019.85,5.85,0.23,1472580000,218,0.0,54.03,0.0
80.34,clear-day,0.4,10.0,Clear,80.18,1018.95,5.88,0.09,1472583600,248,0.0,53.91,0.0
80.92,clear-day,0.4,10.0,Clear,80.56,1018.15,6.6,0.09,1472587200,256,0.0,54.09,0.0
81.17,clear-day,0.38,10.0,Clear,80.62,1017.68,7.48,0.08,1472590800,268,0.0,53.36,0.0
80.38,clear-day,0.4,10.0,Clear,80.22,1017.53,7.48,0.08,1472594400,273,0.0,54.05,0.0
77.46,clear-day,0.47,10.0,Clear,77.46,1017.43,4.03,0.07,1472598000,280,0.0,55.52,0.0
70.12,clear-night,0.65,9.72,Clear,70.12,1017.56,1.8,0.07,1472601600,296,0.0,57.82,0.0
66.74,clear-night,0.73,10.0,Clear,66.74,1017.79,0.61,0.07,1472605200,172,0.0,57.89,0.0
64.55,clear-night,0.79,10.0,Clear,64.55,1017.78,1.4,0.02,1472608800,221,0.0,57.83,0.0
63.11,clear-night,0.82,10.0,Clear,63.11,1017.95,1.46,0.02,1472612400,175,0.0,57.49,0.0
61.4,clear-night,0.87,10.0,Clear,61.4,1017.58,2.14,0.02,1472616000,193,0.0,57.36,0.0
61.15,clear-night,0.87,9.89,Clear,61.15,1017.41,1.72,0.02,1472619600,247,0.0,57.3,0.0
60.31,clear-night,0.9,10.0,Clear,60.31,1017.17,1.26,0.03,1472623200,205,0.0,57.41,0.0
59.42,clear-night,0.91,9.95,Clear,59.42,1017.05,1.09,0.02,1472626800,220,0.0,56.8,0.0
59.24,clear-night,0.93,9.52,Clear,59.24,1016.52,2.53,0.0,1472630400,188,0.0,57.2,0.0
60.0,clear-night,0.92,10.0,Clear,60.0,1016.13,4.44,0.01,1472634000,213,0.0,57.69,0.0
59.96,clear-night,0.93,10.0,Clear,59.96,1015.97,5.11,0.04,1472637600,214,0.0,57.92,0.0
61.15,clear-day,0.92,9.7,Clear,61.15,1015.96,3.74,0.06,1472641200,214,0.0,58.81,0.0
64.01,clear-day,0.9,10.0,Clear,64.01,1015.85,3.79,0.09,1472644800,221,0.0,60.86,0.0
67.58,clear-day,0.83,10.0,Clear,67.58,1015.65,4.5,0.04,1472648400,221,0.0,62.33,0.0
71.88,clear-day,0.75,10.0,Clear,71.88,1015.4,5.15,0.0,1472652000,219,0.0,63.69,0.0
74.09,clear-day,0.71,10.0,Clear,74.09,1015.24,4.15,0.03,1472655600,204,0.0,63.95,0.0
75.59,clear-day,0.67,9.89,Clear,75.59,1014.67,5.34,0.06,1472659200,210,0.0,63.88,0.0
77.21,clear-day,0.65,9.95,Clear,77.21,1014.19,5.17,0.14,1472662800,203,0.0,64.59,0.0
78.23,clear-day,0.62,10.0,Clear,78.23,1013.42,6.75,0.2,1472666400,214,0.0,64.09,0.0
78.18,clear-day,0.64,10.0,Clear,78.18,1012.91,7.06,0.24,1472670000,216,0.0,64.91,0.0
78.15,clear-day,0.64,10.0,Clear,78.15,1012.42,6.82,0.23,1472673600,212,0.0,64.8,0.0
77.88,partly-cloudy-day,0.65,10.0,Partly Cloudy,77.88,1011.97,7.06,0.27,1472677200,214,0.0,65.06,0.0
77.19,partly-cloudy-day,0.67,10.0,Partly Cloudy,77.19,1011.87,6.95,0.25,1472680800,206,0.0,65.46,0.0
75.4,clear-day,0.73,10.0,Clear,75.4,1011.67,6.36,0.24,1472684400,203,0.0,65.94,0.0
73.87,clear-night,0.77,9.76,Clear,73.87,1011.71,5.62,0.18,1472688000,211,0.0,66.01,0.0
72.69,partly-cloudy-night,0.8,10.0,Partly Cloudy,72.69,1012.02,4.49,0.25,1472691600,203,0.0,66.04,0.0
71.54,partly-cloudy-night,0.83,10.0,Partly Cloudy,71.54,1012.01,4.7,0.31,1472695200,205,0.0,66.08,0.0
71.2,partly-cloudy-night,0.84,10.0,Partly Cloudy,71.2,1012.07,4.73,0.31,1472698800,195,0.0,66.09,0.0
70.99,clear-night,0.85,9.97,Clear,70.99,1011.76,3.44,0.24,1472702400,203,0.0,66.28,0.0
70.6,partly-cloudy-night,0.85,10.0,Partly Cloudy,70.6,1011.56,4.44,0.31,1472706000,186,0.0,65.94,0.0
69.72,partly-cloudy-night,0.87,9.84,Partly Cloudy,69.72,1010.91,3.74,0.28,1472709600,192,0.0,65.77,0.0
68.62,partly-cloudy-night,0.89,9.92,Partly Cloudy,68.62,1010.69,2.66,0.25,1472713200,261,0.0,65.31,0.0
68.14,clear-night,0.9,9.71,Clear,68.14,1010.28,3.38,0.19,1472716800,231,0.0008,65.14,0.01
67.85,clear-night,0.91,9.5,Clear,67.85,1010.2,0.95,0.22,1472720400,246,0.0014,65.16,0.03
67.23,clear-night,0.93,8.5,Clear,67.23,1010.16,3.03,0.23,1472724000,239,0.003,65.04,0.1
67.18,clear-day,0.92,8.39,Clear,67.18,1010.5,2.09,0.24,1472727600,232,0.0018,64.75,0.04
68.06,partly-cloudy-day,0.91,8.69,Partly Cloudy,68.06,1010.83,1.8,0.46,1472731200,222,0.0,65.31,0.0
69.43,rain,0.87,9.01,Light Rain,69.43,1011.02,2.34,,1472734800,254,0.0118,65.44,0.53
70.89,rain,0.83,9.79,Light Rain,70.89,1011.35,2.6,0.31,1472738400,247,0.0138,65.33,0.55
71.6,rain,0.79,9.7,Drizzle,71.6,1011.46,4.04,0.23,1472742000,314,0.0062,64.81,0.29
72.68,rain,0.77,9.3,Drizzle,72.68,1011.15,2.99,0.0,1472745600,323,0.0058,64.95,0.26
74.45,clear-day,0.69,9.97,Clear,74.45,1010.95,3.03,0.21,1472749200,318,0.003,63.71,0.1
75.82,rain,0.65,9.35,Drizzle,75.82,1010.83,1.57,0.35,1472752800,252,0.005,63.11,0.21
77.17,partly-cloudy-day,0.59,9.52,Partly Cloudy,77.17,1010.56,1.22,0.31,1472756400,304,0.0,61.71,0.0
75.84,rain,0.62,10.0,Drizzle,75.84,1010.67,1.64,0.31,1472760000,30,0.006,61.83,0.27
76.18,partly-cloudy-day,0.59,10.0,Partly Cloudy,76.18,1010.77,4.51,0.28,1472763600,355,0.001,60.95,0.01
74.71,clear-day,0.62,10.0,Clear,74.71,1011.12,0.88,0.19,1472767200,56,0.0,60.91,0.0
71.9,partly-cloudy-day,0.71,10.0,Partly Cloudy,71.9,1011.53,2.69,0.31,1472770800,315,0.0017,61.78,0.04
68.31,clear-night,0.78,9.32,Clear,68.31,1012.49,3.92,0.17,1472774400,341,0.0,61.04,0.0
66.74,clear-night,0.77,9.82,Clear,66.74,1013.56,4.2,0.21,1472778000,353,0.0,59.38,0.0
65.0,clear-night,0.76,10.0,Clear,65.0,1014.06,4.71,0.08,1472781600,350,0.0,57.07,0.0
63.23,clear-night,0.76,10.0,Clear,63.23,1014.55,4.3,0.07,1472785200,346,0.0,55.48,0.0
61.7,clear-night,0.77,10.0,Clear,61.7,1014.83,4.73,0.04,1472788800,347,0.0,54.25,0.0
59.39,clear-night,0.81,10.0,Clear,59.39,1015.09,6.53,0.03,1472792400,358,0.0,53.4,0.0
57.66,clear-night,0.82,10.0,Clear,57.66,1015.25,5.29,0.02,1472796000,5,0.0,52.26,0.0
56.41,clear-night,0.86,9.66,Clear,56.41,1015.23,4.73,0.08,1472799600,351,0.0,52.13,0.0
55.17,clear-night,0.88,9.48,Clear,55.17,1015.41,6.58,0.07,1472803200,351,0.0,51.59,0.0
54.11,clear-night,0.89,9.55,Clear,54.11,1015.96,4.58,0.12,1472806800,347,0.0,51.02,0.0
53.75,clear-night,0.9,9.57,Clear,53.75,1016.89,4.42,0.05,1472810400,348,0.0,50.83,0.0
53.64,clear-day,0.91,10.0,Clear,53.64,1017.65,4.73,0.03,1472814000,342,0.0,51.01,0.0
59.72,clear-day,0.82,10.0,Clear,59.72,1017.94,6.12,0.06,1472817600,0,0.0,54.17,0.0
65.84,clear-day,0.68,10.0,Clear,65.84,1018.17,8.09,0.07,1472821200,351,0.0,55.14,0.0
69.67,clear-day,0.61,10.0,Clear,69.67,1018.31,9.63,0.12,1472824800,352,0.0,55.5,0.0
72.28,clear-day,0.54,9.95,Clear,72.28,1018.63,9.48,0.08,1472828400,346,0.0,54.92,0.0
74.45,clear-day,0.49,9.95,Clear,74.45,1018.52,11.45,0.19,1472832000,13,0.0,54.13,0.0
76.21,clear-day,0.43,10.0,Clear,76.21,1018.55,10.17,0.2,1472835600,4,0.0,52.04,0.0
77.57,clear-day,0.4,10.0,Clear,77.57,1018.86,11.17,0.21,1472839200,357,0.0,51.06,0.0
77.68,clear-day,0.38,10.0,Clear,77.68,1018.89,8.17,0.19,1472842800,358,0.0,50.01,0.0
77.75,clear-day,0.37,10.0,Clear,77.75,1018.9,7.79,0.13,1472846400,12,0.0,49.68,0.0
77.46,clear-day,0.37,10.0,Clear,77.46,1018.95,8.34,0.17,1472850000,1,0.0,49.46,0.0
75.82,clear-day,0.41,10.0,Clear,75.82,1019.36,6.33,0.08,1472853600,1,0.0,50.31,0.0
72.04,clear-day,0.49,10.0,Clear,72.04,1019.77,6.32,0.05,1472857200,8,0.0,51.64,0.0
66.27,clear-night,0.63,9.61,Clear,66.27,1020.7,4.42,0.13,1472860800,14,0.0,53.12,0.0
62.81,clear-night,0.71,9.87,Clear,62.81,1021.5,4.65,0.03,1472864400,15,0.0,53.17,0.0
59.93,clear-night,0.78,10.0,Clear,59.93,1021.95,2.4,0.03,1472868000,352,0.0,52.97,0.0
58.18,clear-night,0.81,10.0,Clear,58.18,1022.31,3.18,0.0,1472871600,34,0.0,52.42,0.0
56.78,clear-night,0.85,10.0,Clear,56.78,1022.74,2.83,0.0,1472875200,1,0.0,52.27,0.0
56.08,clear-night,0.83,9.58,Clear,56.08,1023.04,3.55,0.01,1472878800,16,0.0,51.12,0.0
54.75,clear-night,0.86,9.93,Clear,54.75,1023.09,2.67,0.06,1472882400,350,0.0,50.72,0.0
54.0,clear-night,0.86,10.0,Clear,54.0,1023.19,3.52,0.03,1472886000,0,0.0,50.0,0.0
52.86,clear-night,0.89,9.83,Clear,52.86,1023.32,3.41,0.03,1472889600,355,0.0,49.59,0.0
52.97,clear-night,0.89,9.54,Clear,52.97,1023.38,4.58,0.0,1472893200,12,0.0,49.77,0.0
52.46,clear-night,0.9,9.46,Clear,52.46,1023.68,3.25,0.03,1472896800,1,0.0,49.47,0.0
52.39,clear-day,0.89,9.66,Clear,52.39,1024.14,4.1,0.04,1472900400,2,0.0,49.31,0.0
55.58,clear-day,0.85,10.0,Clear,55.58,1024.46,4.06,0.07,1472904000,12,0.0,51.11,0.0
60.0,clear-day,0.75,10.0,Clear,60.0,1024.5,6.51,0.0,1472907600,13,0.0,52.13,0.0
64.5,clear-day,0.64,9.89,Clear,64.5,1024.51,7.18,0.0,1472911200,26,0.0,51.85,0.0
67.67,clear-day,0.56,10.0,Clear,67.67,1024.24,6.66,0.0,1472914800,19,0.0,51.6,0.0
70.12,clear-day,0.52,10.0,Clear,70.12,1023.72,5.39,0.05,1472918400,34,0.0,51.82,0.0
71.94,clear-day,0.49,9.95,Clear,71.94,1023.49,5.0,0.06,1472922000,44,0.0,51.54,0.0
72.78,clear-day,0.47,9.88,Clear,72.78,1023.5,2.76,0.13,1472925600,46,0.0,51.36,0.0
73.59,clear-day,0.47,10.0,Clear,73.59,1022.93,2.97,0.07,1472929200,26,0.0,51.87,0.0
73.87,clear-day,0.46,10.0,Clear,73.87,1022.33,3.33,0.05,1472932800,43,0.0,52.02,0.0
73.26,clear-day,0.49,10.0,Clear,73.26,1022.07,2.51,0.0,1472936400,48,0.0,52.96,0.0
73.01,clear-day,0.49,10.0,Clear,73.01,1022.2,2.94,0.01,1472940000,80,0.0,52.76,0.0
70.18,clear-day,0.57,10.0,Clear,70.18,1022.23,3.8,0.05,1472943600,100,0.0,54.31,0.0
64.53,clear-night,0.72,9.75,Clear,64.53,1022.48,2.85,0.07,1472947200,108,0.0,55.41,0.0
60.86,clear-night,0.81,10.0,Clear,60.86,1022.95,2.88,0.05,1472950800,91,0.0,54.86,0.0
59.12,clear-night,0.84,9.95,Clear,59.12,1022.97,2.0,0.0,1472954400,51,0.0,54.32,0.0
56.54,clear-night,0.89,10.0,Clear,56.54,1023.15,2.33,0.0,1472958000,0,0.0,53.46,0.0
55.15,clear-night,0.91,9.07,Clear,55.15,1023.51,2.72,0.0,1472961600,10,0.0,52.64,0.0
54.19,clear-night,0.91,8.06,Clear,54.19,1023.89,2.98,0.0,1472965200,2,0.0,51.63,0.0
53.53,clear-night,0.91,8.35,Clear,53.53,1023.99,3.35,0.0,1472968800,11,0.0,51.07,0.0
52.44,clear-night,0.91,7.58,Clear,52.44,1023.86,4.83,0.02,1472972400,1,0.0,49.96,0.0
52.1,clear-night,0.92,7.6,Clear,52.1,1023.75,4.92,0.0,1472976000,7,0.0,49.79,0.0
51.07,clear-night,0.92,7.31,Clear,51.07,1024.23,3.97,0.0,1472979600,10,0.0,48.83,0.0
50.67,clear-night,0.93,8.98,Clear,50.67,1024.75,5.2,0.02,1472983200,15,0.0,48.61,0.0
51.96,clear-day,0.92,9.4,Clear,51.96,1025.41,5.28,0.04,1472986800,1,0.0,49.76,0.0
56.32,clear-day,0.88,10.0,Clear,56.32,1025.8,6.12,0.02,1472990400,7,0.0,52.87,0.0
62.65,clear-day,0.72,10.0,Clear,62.65,1025.95,8.32,0.03,1472994000,16,0.0,53.47,0.0
67.97,clear-day,0.58,10.0,Clear,67.97,1026.03,7.86,0.03,1472997600,32,0.0,52.84,0.0
71.74,clear-day,0.47,9.95,Clear,71.74,1025.95,10.76,0.03,1473001200,40,0.0,50.58,0.0
74.18,clear-day,0.44,10.0,Clear,74.18,1025.8,11.54,0.03,1473004800,42,0.0,50.62,0.0
75.98,clear-day,0.39,10.0,Clear,75.98,1025.67,8.16,0.03,1473008400,57,0.0,49.53,0.0
77.16,clear-day,0.39,10.0,Clear,77.16,1025.53,8.48,0.03,1473012000,61,0.0,49.93,0.0
77.37,clear-day,0.39,9.95,Clear,77.37,1025.14,9.93,0.04,1473015600,59,0.0,50.25,0.0
77.49,clear-day,0.39,10.0,Clear,77.49,1024.77,10.2,0.04,1473019200,64,0.0,50.31,0.0
76.79,clear-day,0.39,9.95,Clear,76.79,1024.74,9.02,0.03,1473022800,61,0.0,50.03,0.0
74.72,clear-day,0.41,10.0,Clear,74.72,1024.79,7.71,0.0,1473026400,82,0.0,49.51,0.0
71.16,clear-day,0.47,10.0,Clear,71.16,1025.03,6.52,0.02,1473030000,87,0.0,49.81,0.0
66.51,clear-night,0.56,9.82,Clear,66.51,1025.31,4.46,0.02,1473033600,72,0.0,50.17,0.0
62.62,clear-night,0.65,10.0,Clear,62.62,1025.88,4.36,0.0,1473037200,53,0.0,50.59,0.0
60.98,clear-night,0.68,10.0,Clear,60.98,1025.92,3.84,0.0,1473040800,45,0.0,50.36,0.0
58.1,clear-night,0.75,10.0,Clear,58.1,1025.9,3.48,0.0,1473044400,354,0.0,50.32,0.0
55.95,clear-night,0.81,10.0,Clear,55.95,1025.61,3.33,0.02,1473048000,4,0.0,50.05,0.0
54.56,clear-night,0.84,10.0,Clear,54.56,1025.41,2.64,0.02,1473051600,0,0.0,49.75,0.0
53.71,clear-night,0.86,10.0,Clear,53.71,1025.4,4.17,0.02,1473055200,17,0.0,49.53,0.0
53.03,clear-night,0.87,10.0,Clear,53.03,1025.25,4.17,0.0,1473058800,5,0.0,49.32,0.0
53.16,clear-night,0.86,10.0,Clear,53.16,1024.79,4.85,0.0,1473062400,16,0.0,49.05,0.0
52.52,clear-night,0.87,10.0,Clear,52.52,1024.99,3.76,0.01,1473066000,5,0.0,48.76,0.0
51.92,clear-night,0.88,9.95,Clear,51.92,1024.95,5.12,0.01,1473069600,4,0.0,48.39,0.0
52.17,clear-day,0.86,9.95,Clear,52.17,1024.98,6.08,0.0,1473073200,357,0.0,48.24,0.0
55.25,clear-day,0.84,10.0,Clear,55.25,1025.34,5.76,0.05,1473076800,9,0.0,50.37,0.0
59.33,clear-day,0.74,9.95,Clear,59.33,1025.51,4.84,0.0,1473080400,4,0.0,50.89,0.0
63.56,clear-day,0.65,10.0,Clear,63.56,1024.87,8.69,0.0,1473084000,11,0.0,51.53,0.0
67.11,clear-day,0.56,9.89,Clear,67.11,1024.23,9.31,0.05,1473087600,20,0.0,51.08,0.0
70.53,clear-day,0.5,10.0,Clear,70.53,1023.36,12.46,0.0,1473091200,27,0.0,51.09,0.0
73.35,clear-day,0.47,10.0,Clear,73.35,1022.18,14.3,0.05,1473094800,27,0.0,51.89,0.0
76.12,clear-day,0.44,10.0,Clear,76.12,1021.31,13.08,0.05,1473098400,28,0.0,52.79,0.0
77.73,clear-day,0.42,10.0,Clear,77.73,1020.38,14.67,0.03,1473102000,37,0.0,52.71,0.0
78.76,clear-day,0.4,10.0,Clear,78.76,1019.44,15.5,0.0,1473105600,27,0.0,52.7,0.0
